row_id,company,country,product,product_normalized,fuel_family,region,effective_datetime,year,month,day,price_local_per_litre,currency,unit,delta_local_per_litre,has_delta,is_e10,is_e5,is_diesel,price_band,source_name,source_url,extraction_method
1865,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-04-24T00:00:00Z,2025,4,24,3.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1866,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-05-01T00:00:00Z,2025,5,1,3.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1867,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-05-08T00:00:00Z,2025,5,8,3.1,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1868,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-05-15T00:00:00Z,2025,5,15,3.07,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1869,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-05-22T00:00:00Z,2025,5,22,3.1,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1870,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-05-29T00:00:00Z,2025,5,29,3.1,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1871,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-06-05T00:00:00Z,2025,6,5,3.07,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1872,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-06-12T00:00:00Z,2025,6,12,3.07,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1873,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-06-19T00:00:00Z,2025,6,19,3.14,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1874,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-06-26T00:00:00Z,2025,6,26,3.21,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1875,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-07-03T00:00:00Z,2025,7,3,3.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1876,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-07-10T00:00:00Z,2025,7,10,3.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1877,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-07-17T00:00:00Z,2025,7,17,3.21,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1878,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-07-24T00:00:00Z,2025,7,24,3.21,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1879,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-07-31T00:00:00Z,2025,7,31,3.17,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1880,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-08-07T00:00:00Z,2025,8,7,3.17,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1881,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-08-14T00:00:00Z,2025,8,14,3.13,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1882,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-08-21T00:00:00Z,2025,8,21,3.13,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1883,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-08-28T00:00:00Z,2025,8,28,3.16,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1884,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-09-04T00:00:00Z,2025,9,4,3.16,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1885,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-09-11T00:00:00Z,2025,9,11,3.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1886,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-09-18T00:00:00Z,2025,9,18,3.21,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1887,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-09-25T00:00:00Z,2025,9,25,3.21,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1888,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-09-30T00:00:00Z,2025,9,30,3.21,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1889,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-10-09T00:00:00Z,2025,10,9,3.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1890,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-10-16T00:00:00Z,2025,10,16,3.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1891,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-10-23T00:00:00Z,2025,10,23,3.14,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1892,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-10-30T00:00:00Z,2025,10,30,3.2,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1893,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-11-06T00:00:00Z,2025,11,6,3.2,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1894,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-11-13T00:00:00Z,2025,11,13,3.25,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1895,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-11-20T00:00:00Z,2025,11,20,3.28,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1896,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-11-27T00:00:00Z,2025,11,27,3.26,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1897,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-12-04T00:00:00Z,2025,12,4,3.29,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1898,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-12-11T00:00:00Z,2025,12,11,3.27,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1899,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-12-18T00:00:00Z,2025,12,18,3.24,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1900,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2025-12-25T00:00:00Z,2025,12,25,3.16,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1901,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-01-01T00:00:00Z,2026,1,1,3.16,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1902,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-01-08T00:00:00Z,2026,1,8,3.11,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1903,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-01-15T00:00:00Z,2026,1,15,3.08,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1904,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-01-22T00:00:00Z,2026,1,22,3.1,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1905,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-01-29T00:00:00Z,2026,1,29,3.1,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1906,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-02-05T00:00:00Z,2026,2,5,3.1,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1907,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-02-12T00:00:00Z,2026,2,12,3.1,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1908,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-02-19T00:00:00Z,2026,2,19,3.1,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1909,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-02-26T00:00:00Z,2026,2,26,3.15,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1910,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-03-05T00:00:00Z,2026,3,5,3.25,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1911,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-03-12T00:00:00Z,2026,3,12,3.85,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1912,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-03-19T00:00:00Z,2026,3,19,4.55,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1913,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-03-26T00:00:00Z,2026,3,26,5.15,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1914,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-04-02T00:00:00Z,2026,4,2,4.95,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1915,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-04-09T00:00:00Z,2026,4,9,5.35,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1916,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-04-16T00:00:00Z,2026,4,16,5.1,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1917,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-04-23T00:00:00Z,2026,4,23,4.85,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1918,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-04-30T00:00:00Z,2026,4,30,4.9,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1919,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-05-07T00:00:00Z,2026,5,7,4.9,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1920,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-05-14T00:00:00Z,2026,5,14,4.7,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1921,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-05-21T00:00:00Z,2026,5,21,4.85,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1922,Government of Malaysia,Malaysia,RON97 petrol,ron97 petrol,RON97,Malaysia,2026-05-28T00:00:00Z,2026,5,28,4.65,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,FALSE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
1923,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-09-26T00:00:00Z,2024,9,26,17850,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1924,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-10-03T00:00:00Z,2024,10,3,17510,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1925,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-10-10T00:00:00Z,2024,10,10,18600,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1926,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-10-17T00:00:00Z,2024,10,17,18570,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1927,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-10-24T00:00:00Z,2024,10,24,18310,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1928,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-10-31T00:00:00Z,2024,10,31,18360,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1929,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-11-07T00:00:00Z,2024,11,7,19120,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1930,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-11-14T00:00:00Z,2024,11,14,18660,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1931,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-11-21T00:00:00Z,2024,11,21,18610,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1932,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-11-28T00:00:00Z,2024,11,28,18930,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1933,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-12-05T00:00:00Z,2024,12,5,18570,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1934,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-12-12T00:00:00Z,2024,12,12,18440,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1935,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-12-19T00:00:00Z,2024,12,19,18980,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1936,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2024-12-26T00:00:00Z,2024,12,26,18840,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1937,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-01-02T00:00:00Z,2025,1,2,19010,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1938,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-01-09T00:00:00Z,2025,1,9,19510,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1939,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-01-16T00:00:00Z,2025,1,16,19980,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1940,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-01-23T00:00:00Z,2025,1,23,20430,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1941,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-02-01T00:00:00Z,2025,2,1,19420,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1942,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-02-06T00:00:00Z,2025,2,6,19190,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1943,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-02-13T00:00:00Z,2025,2,13,19330,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1944,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-02-20T00:00:00Z,2025,2,20,19470,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1945,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-02-27T00:00:00Z,2025,2,27,19270,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1946,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-03-06T00:00:00Z,2025,3,6,18670,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1947,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-03-13T00:00:00Z,2025,3,13,18360,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1948,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-03-20T00:00:00Z,2025,3,20,18380,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1949,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-03-27T00:00:00Z,2025,3,27,18650,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
1950,PVOIL,Vietnam,dau do 0 001s v,dau do 0 001s v,Diesel,Vietnam,2025-04-03T00:00:00Z,2025,4,3,19210,VND,VND/litre,NA,FALSE,FALSE,FALSE,TRUE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
